RN	JH	CSRQ	JCDM	CW	YQMC	YQXH	JSXH	ZRYL	JDDS1	JDDS2	YCZMC	XCH	XFCH	DYCZMC	DXCH	DXFCH	HD	YXHD	ZRL	ZRBFS	TZBZ	BZ	HZJH	CH
12357	B1-D2-P53	2019/11/21	5WW	S27-8～S27-8	FCP-II注聚剖面测井仪	9#	9	9.6	891.2	892.9	S2	7-8					1.7	1.4	12.69	10.15			B1-D2-P53	
12358	B1-D2-P53	2019/11/21	5WW		FCP-II注聚剖面测井仪	9#	8	9.6	882.02	883.3							1.3	0	1.1	0.88			B1-D2-P53	
12359	B1-D2-P53	2019/11/21	5WW	S22-3	FCP-II注聚剖面测井仪	9#	7	9.6	880.2	882.02							1.8	0	16.2	12.96			B1-D2-P53	
12360	B1-D2-P53	2019/11/21	5WW	S22-3	FCP-II注聚剖面测井仪	9#	6	9.6	879.07	880.2	S2	2-3					1.1	0	16.86	13.49			B1-D2-P53	
12361	B1-D2-P53	2019/11/21	5WW		FCP-II注聚剖面测井仪	9#	5	9.6	877.04	879.07	S2	2-3					2	0	13.96	11.17			B1-D2-P53	
12362	B1-D2-P53	2019/11/21	5WW	S22-3	FCP-II注聚剖面测井仪	9#	4	9.6	875.9	877.04	S2	2-3					1.1	0	2.2	1.76			B1-D2-P53	
12363	B1-D2-P53	2019/11/21	5WW		FCP-II注聚剖面测井仪	9#	3	9.6	873.87	874.7	S2	1					0.8	0	12.31	9.85			B1-D2-P53	
12364	B1-D2-P53	2019/11/21	5WW		FCP-II注聚剖面测井仪	9#	2	9.6	873.02	873.87	S2	1					0.9	0	2.36	1.89			B1-D2-P53	
12365	B1-D2-P53	2019/11/21	5WW	S21	FCP-II注聚剖面测井仪	9#	1	9.6	872.2	873.02	S2	1					0.8	0	1.41	1.13			B1-D2-P53	
12794	B1-D2-P53	2021/3/20	5WW	S22-3～S22-3	FCP-II注聚剖面测井仪	MP38-CSDC-125A	2	7.2	875.9	880.2	S2	2-3					4.3	0.4	48.15	38.53			B1-D2-P53	
12795	B1-D2-P53	2021/3/20	5WW	S21	FCP-II注聚剖面测井仪	MP38-CSDC-125A	1	7.2	872.2	874.7	S2	1					2.5	2.5	14.88	11.9			B1-D2-P53	
12796	B1-D2-P53	2021/3/20	5WW	S28	FCP-II注聚剖面测井仪	MP38-CSDC-125A	5	7.2	897.6	898.8	S2	8					1.2	1.1	5.68	4.54			B1-D2-P53	
12797	B1-D2-P53	2021/3/20	5WW	S27-8～S27-8	FCP-II注聚剖面测井仪	MP38-CSDC-125A	4	7.2	891.2	897.1	S2	7-8					5.9	5.5	28.71	22.97			B1-D2-P53	
12798	B1-D2-P53	2021/3/20	5WW	S22-3	FCP-II注聚剖面测井仪	MP38-CSDC-125A	3	7.2	880.2	883.3							3.1	3.1	27.58	22.06			B1-D2-P53	
611	B1-D2-P54	2002/4/23	502	P11			1	8.85	956.6	959.3	P1	1					2.7	2.7	1.57	18.46	0		B1-D2-P54	
640	B1-D2-P54	2002/4/23	502	P12			2	8.85	963.8	967.1	P1	2					3.3	2.8	1.26	14.87	0		B1-D2-P54	
641	B1-D2-P54	2002/4/23	502	"P14B,4C"			3	8.85	975.7	977.6	P1	"4B,4C"					1.9	0.2	1.31	15.38	0		B1-D2-P54	
642	B1-D2-P54	2002/4/23	502	"P16-2,6-7"			4	8.85	980.5	988	P1	"6-2,6-7"					7.5	7.9	4.36	51.28	0		B1-D2-P54	
643	B1-D2-P54	2001/11/4	502	葡Ⅰ1	同位素测井仪		1	8	956.6	959.3	葡	1					2.7	2.7	1.02	12.04	0		B1-D2-P54	
644	B1-D2-P54	2001/11/4	502	葡Ⅰ2	同位素测井仪		2	8	963.8	967.1	葡	2					3.3	2.8	2.5	29.41	0		B1-D2-P54	
645	B1-D2-P54	2001/11/4	502	"葡Ⅰ4,4"	同位素测井仪		3	8	975.7	977.6	葡	"4,4"					1.9	0.2	3.31	38.94	0		B1-D2-P54	
646	B1-D2-P54	2001/11/4	502	葡Ⅰ6-葡Ⅱ2	同位素测井仪		4	8	980.5	988	葡	6		葡	2		7.5	7.9	1.67	19.61	0		B1-D2-P54	
1944	B1-D2-P54	2005/6/17	5WW	S212-13			1	8.68	907.7	911.5	S2	12-13					3.8	3.2	101.81	100	0		B1-D2-P54	
2025	B1-D2-P54	2006/3/18	5WW	S212-13			1	9.65	907.7	911.5	S2	12-13					3.8	3.2	103	100	0		B1-D2-P54	
6584	B1-D2-P54	2011/8/6	502	S212-13	五参数组合测井仪	MP38-125E	1	8	907.7	911.5	S2	12-13					3.8	3.2	46.85	47.32			B1-D2-P54	
6585	B1-D2-P54	2011/8/6	502	S35+6	五参数组合测井仪	MP38-125E	2	8	936.3	938.5	S3	5+6		S3	5+6		2.2	0.8	52.15	52.68			B1-D2-P54	
8682	B1-D2-P54	2015/11/16	5WW	S22	FCP-II注聚剖面测井仪	9#	1	6.7	875.4	879.9	S2	2					4.5	3.5	39.58	39.58			B1-D2-P54	
8683	B1-D2-P54	2015/11/16	5WW	S27-9～S27-9	FCP-II注聚剖面测井仪	9#	2	6.7	888.2	891.9	S2	7-9		S2	7-9		3.7	2.5	6.61	6.61			B1-D2-P54	
8684	B1-D2-P54	2015/11/16	5WW	S27-9～S27-9	FCP-II注聚剖面测井仪	9#	3	6.7	891.9	894.9	S2	7-9					3	2.4	39.8	39.8			B1-D2-P54	
8685	B1-D2-P54	2015/11/16	5WW	S27-9	FCP-II注聚剖面测井仪	9#	4	6.7	894.9	899.9	S2	5-9					5	4.8	14.01	14.01			B1-D2-P54	
8974	B1-D2-P54	2015/7/31	502	S22	同位素五参数组合测井仪	QY-WY-38-60/125	1	5.4	875.4	879.9	S2	2					4.5	3.5	47.61	31.74			B1-D2-P54	
8976	B1-D2-P54	2015/7/31	502	S27-9～S27-9	同位素五参数组合测井仪	QY-WY-38-60/125	3	5.4	891.9	894.9	S2	7-9					3	2.4	4.41	2.94			B1-D2-P54	
8977	B1-D2-P54	2015/7/31	502	S27-9	同位素五参数组合测井仪	QY-WY-38-60/125	4	5.4	894.9	899.9	S2	5-9					5	4.8	97.98	65.32			B1-D2-P54	
8984	B1-D2-P54	2016/3/31	5WW	S2*2	超越	MP38B-127A	1	10.3	874.1	874.7	S2	*2					0.6	0	25.01	19.24			B1-D2-P54	
8985	B1-D2-P54	2016/3/31	5WW	S22	超越	MP38B-127A	2	10.3	875.4	876.3	S2	2					0.9	0	18.45	14.19			B1-D2-P54	
8986	B1-D2-P54	2016/3/31	5WW		超越	MP38B-127A	3	10.3	876.3	877.6	S2	2					1.3	0	55.22	42.48			B1-D2-P54	
8987	B1-D2-P54	2016/3/31	5WW		超越	MP38B-127A	4	10.3	877.6	878.97	S2	2					1.4	0	31.32	24.09			B1-D2-P54	
10422	B1-D2-P54	2017/3/21	5WW		FCP-II注聚剖面测井仪	9#	4	9.2	878.05	879.12	S2	2					1.1	0	10.26	7.89			B1-D2-P54	
10423	B1-D2-P54	2017/3/21	5WW		FCP-II注聚剖面测井仪	9#	5	9.2	879.12	879.9	S2	2					0.8	0	2.18	1.68			B1-D2-P54	
10425	B1-D2-P54	2017/3/21	5WW	S27-9～S27-9	FCP-II注聚剖面测井仪	9#	7	9.2	889.2	890.3	S2	7-9					1.1	0.6	20.23	15.56			B1-D2-P54	
10426	B1-D2-P54	2017/3/21	5WW	S27-9～S27-9	FCP-II注聚剖面测井仪	9#	8	9.2	890.3	891.9	S2	7-9					1.6	1	11.09	8.53			B1-D2-P54	
10441	B1-D2-P54	2017/3/21	5WW	S27-9	FCP-II注聚剖面测井仪	9#	9	9.2	891.9	893.12	S2	7-9					1.2	0	37.75	29.04			B1-D2-P54	
10442	B1-D2-P54	2017/3/21	5WW	S27-9	FCP-II注聚剖面测井仪	9#	10	9.2	893.12	894.9	S2	7-9					1.8	0	14.03	10.79			B1-D2-P54	
10444	B1-D2-P54	2017/3/21	5WW		FCP-II注聚剖面测井仪	9#	2	9.2	875.95	877.05	S2	2					1.1	0	19.28	14.83			B1-D2-P54	
10445	B1-D2-P54	2017/3/21	5WW		FCP-II注聚剖面测井仪	9#	3	9.2	877.05	878.05	S2	2					1	0	15.18	11.68			B1-D2-P54	
11605	B1-D2-P54	2008/8/25	5WW	S35+6	脉冲中子氧活化仪	YHH	8	7.9	938	938.5	S3	5+6					0.5	0.5	6.3	6.3			B1-D2-P54	
11606	B1-D2-P54	2008/8/25	5WW		脉冲中子氧活化仪	YHH	7	7.9	937	937.6							0.6		8.9	8.9			B1-D2-P54	
11607	B1-D2-P54	2008/8/25	5WW	S35+6	脉冲中子氧活化仪	YHH	6	7.9	936.3	937							0.7	0.3	24	24			B1-D2-P54	
11608	B1-D2-P54	2008/8/25	5WW	S213	脉冲中子氧活化仪	YHH	5	7.9	912.8	913.1	S2	13					0.3	0.5	4.1	4.1			B1-D2-P54	
11609	B1-D2-P54	2008/8/25	5WW		脉冲中子氧活化仪	YHH	4	7.9	910	911.5							1.5	0	28.9	28.9			B1-D2-P54	
11610	B1-D2-P54	2008/8/25	5WW	S212-13	脉冲中子氧活化仪	YHH	3	7.9	907.7	910							2.3	3.2	27.7	27.7			B1-D2-P54	
11743	B1-D2-P54	2019/3/29	5WW	S27-9	FCP-II注聚剖面测井仪		4	10.5	894.9	899.9	S2	5-9					5	4.8	14.46	9.97			B1-D2-P54	
11744	B1-D2-P54	2019/3/29	5WW	S27-9～S27-9	FCP-II注聚剖面测井仪		3	10.5	891.9	894.9	S2	7-9					3	2.4	54.17	37.36			B1-D2-P54	
11746	B1-D2-P54	2019/3/29	5WW	S22	FCP-II注聚剖面测井仪		1	10.5	875.4	879.9	S2	2					4.5	3.5	76.37	52.67			B1-D2-P54	
12196	B1-D2-P54	2019/9/16	5WW	S27-9	FCP-II注聚剖面测井仪		5	10.4	894.9	899.9	S2	5-9					5	4.8	78.75	56.25			B1-D2-P54	
12197	B1-D2-P54	2019/9/16	5WW	S27-9～S27-9	FCP-II注聚剖面测井仪		4	10.4	891.9	894.9	S2	7-9					3	2.4	23.79	16.99			B1-D2-P54	
12199	B1-D2-P54	2019/9/16	5WW		FCP-II注聚剖面测井仪		2	10.4	877.46	879.9	S2	2					2.4	0	32.7	23.36			B1-D2-P54	
12200	B1-D2-P54	2019/9/16	5WW	S22	FCP-II注聚剖面测井仪		1	10.4	875.4	877.46	S2	2					2.1	0	4.76	3.4			B1-D2-P54	
12528	B1-D2-P54	2020/11/9	5WW	S27-9～S27-9	FCP-II注聚剖面测井仪		3	10.3	891.9	894.9	S2	7-9					3	2.4	30.44	20.99			B1-D2-P54	
12529	B1-D2-P54	2020/11/9	5WW	S27-9	FCP-II注聚剖面测井仪		4	10.3	894.9	896.64	S2	5-9					1.7	0	24.68	17.02			B1-D2-P54	
12530	B1-D2-P54	2020/11/9	5WW		FCP-II注聚剖面测井仪		5	10.3	896.64	899.9	S2	5-9					3.3	0	66.06	45.56			B1-D2-P54	
12531	B1-D2-P54	2020/11/9	5WW	S22	FCP-II注聚剖面测井仪		1	10.3	875.4	879.9	S2	2					4.5	3.5	23.82	16.43			B1-D2-P54	
648	B1-D2-P55	2003/9/18	502	S213-14	相关流量计		2	3.3	914.3	918.1	S2	13-14					3.8	0.2	46	47.4	0		B1-D2-P55	
649	B1-D2-P55	2003/9/18	502	S33	相关流量计		3	3.3	933	933.4	S3	3					0.4	0	5	5.2	0		B1-D2-P55	
650	B1-D2-P55	2003/9/18	502	S33	相关流量计		4	3.3	934.3	935.2	S3	3					0.9	0	20	20.6	0		B1-D2-P55	
651	B1-D2-P55	2003/9/18	502	S35+6A	相关流量计		5	3.3	937.2	937.6	S3	5+6A					0.4	0	7	7.2	0		B1-D2-P55	
8598	B1-D2-P55	2015/2/12	502	S22	同位素五参数组合测井仪	MP38-85-CSL	1	6.7	877.1	882							4.9	4.6	18.59	17.7			B1-D2-P55	
8599	B1-D2-P55	2015/2/12	502	S28-9	同位素五参数组合测井仪	MP38-85-CSL	2	6.7	897.5	899.51							2	0	6.29	5.99			B1-D2-P55	
8600	B1-D2-P55	2015/2/12	502		同位素五参数组合测井仪	MP38-85-CSL	3	6.7	899.51	901.5							2	0	23.9	22.76			B1-D2-P55	
8601	B1-D2-P55	2015/2/12	502	S29～S210	同位素五参数组合测井仪	MP38-85-CSL	4	6.7	902.9	903.4							0.5	0.4	36.49	34.76			B1-D2-P55	
8602	B1-D2-P55	2015/2/12	502	S210	同位素五参数组合测井仪	MP38-85-CSL	5	6.7	903.4	905							1.6	2.7	19.73	18.79			B1-D2-P55	
10394	B1-D2-P55	2016/3/31	5WW	S22	FCP-II注聚剖面测井仪	MP38B-YCGWY4+X	1	9.5	877.1	882	S2	2					4.9	4.6	36.05	30.04			B1-D2-P55	
10395	B1-D2-P55	2016/3/31	5WW	S25-8	FCP-II注聚剖面测井仪	MP38B-YCGWY4+X	2	9.5	891.7	896.2	S2	5-8					4.5	3.6	29.12	24.27			B1-D2-P55	
10396	B1-D2-P55	2016/3/31	5WW	S28-9	FCP-II注聚剖面测井仪	MP38B-YCGWY4+X	3	9.5	897.5	900.08	S2	8-9					2.6	0	18.54	15.45			B1-D2-P55	
10397	B1-D2-P55	2016/3/31	5WW		FCP-II注聚剖面测井仪	MP38B-YCGWY4+X	4	9.5	900.08	901.5	S2	8-9					1.4	0	5.93	4.94			B1-D2-P55	
10398	B1-D2-P55	2016/3/31	5WW	S29-10	FCP-II注聚剖面测井仪	MP38B-YCGWY4+X	5	9.5	902.9	903.63	S2	9-10					0.7	0	22.27	18.56			B1-D2-P55	
10399	B1-D2-P55	2016/3/31	5WW		FCP-II注聚剖面测井仪	MP38B-YCGWY4+X	6	9.5	903.63	905	S2	9-10					1.4	0	8.09	6.74			B1-D2-P55	
10681	B1-D2-P55	2017/5/24	5WW	S22	FCP-II注聚剖面测井仪	MP38B-CSL	1	10	877.1	879.77	S2	2					2.7	0	12.56	9.97			B1-D2-P55	
10682	B1-D2-P55	2017/5/24	5WW		FCP-II注聚剖面测井仪	MP38B-CSL	2	10	879.77	882	S2	2					2.2	0	15.59	12.37			B1-D2-P55	
10683	B1-D2-P55	2017/5/24	5WW	S25-8	FCP-II注聚剖面测井仪	MP38B-CSL	3	10	891.7	892.84	S2	5-8					1.1	0	9.01	7.15			B1-D2-P55	
10684	B1-D2-P55	2017/5/24	5WW		FCP-II注聚剖面测井仪	MP38B-CSL	4	10	892.84	893.64	S2	5-8					0.8	0	8.78	6.97			B1-D2-P55	
10685	B1-D2-P55	2017/5/24	5WW		FCP-II注聚剖面测井仪	MP38B-CSL	5	10	893.64	894.74	S2	5-8					1.1	0	8.45	6.71			B1-D2-P55	
10686	B1-D2-P55	2017/5/24	5WW		FCP-II注聚剖面测井仪	MP38B-CSL	6	10	894.74	896.2	S2	5-8					1.5	0	7.96	6.32			B1-D2-P55	
10688	B1-D2-P55	2017/5/24	5WW		FCP-II注聚剖面测井仪	MP38B-CSL	8	10	898.62	900.14	S2	8-9					1.5	0	18.02	14.3			B1-D2-P55	
10689	B1-D2-P55	2017/5/24	5WW		FCP-II注聚剖面测井仪	MP38B-CSL	9	10	900.14	901.5	S2	8-9					1.4	0	21.41	16.99			B1-D2-P55	
10690	B1-D2-P55	2017/5/24	5WW	S29-10	FCP-II注聚剖面测井仪	MP38B-CSL	10	10	902.9	905	S2	9-10					2.1	2	24.22	19.22			B1-D2-P55	
10858	B1-D2-P55	2017/9/14	5WW	S27-8	FCP-II注聚剖面测井仪	MP38B	3	10.6	892	896.2	S2	7-8					4.2	3.3	51.95	37.1			B1-D2-P55	
10859	B1-D2-P55	2017/9/14	5WW	S28-9	FCP-II注聚剖面测井仪	MP38B	4	10.6	897.5	901.5	S2	8-9					4	4	46.42	33.16			B1-D2-P55	
10861	B1-D2-P55	2017/9/14	5WW	S210	FCP-II注聚剖面测井仪	MP38B	6	10.6	903.4	905	S2	10					1.6	2.7	14.85	10.61			B1-D2-P55	
10862	B1-D2-P55	2017/9/14	5WW	S22-3	FCP-II注聚剖面测井仪	MP38B	1	10.6	882.4	884.5	S2	2-3					2.1	2	26.78	19.13			B1-D2-P55	
11255	B1-D2-P55	2018/5/22	5WW	S22	FCP-II注聚剖面测井仪	MP38B	1	11	877.1	882	S2	2					4.9	4.6	46.75	33.39			B1-D2-P55	
11256	B1-D2-P55	2018/5/22	5WW	S22-3	FCP-II注聚剖面测井仪	MP38B	2	11	882.4	884.5	S2	2-3					2.1	2	12.67	9.05			B1-D2-P55	
11257	B1-D2-P55	2018/5/22	5WW	S25+6～S25+6	FCP-II注聚剖面测井仪	MP38B	3	11	891.7	896.2	S2	5+6	2				4.5	3.6	49.61	35.44			B1-D2-P55	
11258	B1-D2-P55	2018/5/22	5WW	S28-9	FCP-II注聚剖面测井仪	MP38B	4	11	897.5	901.5	S2	8-9					4	4	27.43	19.59			B1-D2-P55	
11259	B1-D2-P55	2018/5/22	5WW	S29～S29	FCP-II注聚剖面测井仪	MP38B	5	11	902.9	905	S2	9					2.1	3.1	3.54	2.53			B1-D2-P55	
11549	B1-D2-P55	2018/11/2	5WW	S22	FCP-II注聚剖面测井仪	9#	1	10.8	877.1	879.99	S2	2					2.9	0	5.91	4.22			B1-D2-P55	
11550	B1-D2-P55	2018/11/2	5WW		FCP-II注聚剖面测井仪	9#	2	10.8	879.99	882	S2	2					2	0	28.66	20.47			B1-D2-P55	
11551	B1-D2-P55	2018/11/2	5WW	S22-3	FCP-II注聚剖面测井仪	9#	3	10.8	882.4	883.44	S2	2-3					1	0	13.8	9.86			B1-D2-P55	
11552	B1-D2-P55	2018/11/2	5WW		FCP-II注聚剖面测井仪	9#	4	10.8	883.44	884.5	S2	2-3					1.1	0	2.87	2.05			B1-D2-P55	
11554	B1-D2-P55	2018/11/2	5WW	S27-8	FCP-II注聚剖面测井仪	9#	6	10.8	892	893.39	S2	7-8					1.4	0	22.53	16.09			B1-D2-P55	
11555	B1-D2-P55	2018/11/2	5WW		FCP-II注聚剖面测井仪	9#	7	10.8	893.39	896.2	S2	7-8					2.8	0	5.01	3.58			B1-D2-P55	
11556	B1-D2-P55	2018/11/2	5WW	S28-9	FCP-II注聚剖面测井仪	9#	8	10.8	897.5	901.5	S2	8-9					4	4	38.41	27.44			B1-D2-P55	
11557	B1-D2-P55	2018/11/2	5WW	S29～S210	FCP-II注聚剖面测井仪	9#	9	10.8	902.9	905	S2	9		S2	10		2.1	3.1	22.81	16.29			B1-D2-P55	
11888	B1-D2-P55	2019/4/8	5WW	S22	FCP-II注聚剖面测井仪	9#	1	10.7	877.1	880.13	S2	2					3	0	109.2	78			B1-D2-P55	
11889	B1-D2-P55	2019/4/8	5WW		FCP-II注聚剖面测井仪	9#	2	10.7	880.13	882	S2	2					1.9	0	4.8	3.43			B1-D2-P55	
11890	B1-D2-P55	2019/4/8	5WW	S22-3	FCP-II注聚剖面测井仪	9#	3	10.7	882.4	884.5	S2	2-3					2.1	2	13.68	9.77			B1-D2-P55	
11891	B1-D2-P55	2019/4/8	5WW	S25+6～S27-8	FCP-II注聚剖面测井仪	9#	4	10.7	891.7	896.2	S2	5+6	2	S2	7-8		4.5	3.6	5.78	4.13			B1-D2-P55	
11892	B1-D2-P55	2019/4/8	5WW	S28-9	FCP-II注聚剖面测井仪	9#	5	10.7	897.5	901.5	S2	8-9					4	4	6.54	4.67			B1-D2-P55	
12201	B1-D2-P55	2019/9/12	5WW		FCP-II注聚剖面测井仪	9#	5	11	894.21	896.2	S2	7-8					2	0	30.88	28.07			B1-D2-P55	
12202	B1-D2-P55	2019/9/12	5WW	S27-8	FCP-II注聚剖面测井仪	9#	4	11	892	894.21	S2	7-8					2.2	0	27.15	24.68			B1-D2-P55	
12204	B1-D2-P55	2019/9/12	5WW		FCP-II注聚剖面测井仪	9#	2	11	880.41	882	S2	2					1.6	0	15.24	13.85			B1-D2-P55	
12205	B1-D2-P55	2019/9/12	5WW	S22	FCP-II注聚剖面测井仪	9#	1	11	877.1	880.41	S2	2					3.3	0	36.73	33.4			B1-D2-P55	
12534	B1-D2-P55	2020/11/9	5WW		FCP-II注聚剖面测井仪	MP38B	2	10.8	880.82	882	S2	2					1.2	0	14.83	15.61			B1-D2-P55	
12535	B1-D2-P55	2020/11/9	5WW	S22-3	FCP-II注聚剖面测井仪	MP38B	3	10.8	882.4	884.5	S2	2-3					2.1	2	12.63	13.29			B1-D2-P55	
12537	B1-D2-P55	2020/11/9	5WW	S27-8	FCP-II注聚剖面测井仪	MP38B	5	10.8	892	896.2	S2	7-8					4.2	3.3	67.54	71.1			B1-D2-P55	
12878	B1-D2-P55	2021/3/20	5WW	S29～S210	FCP-II注聚剖面测井仪	MP38-CSL	8	9.6	902.9	905	S2	9		S2	10		2.1	3.1	18.3	19.26			B1-D2-P55	
12879	B1-D2-P55	2021/3/20	5WW		FCP-II注聚剖面测井仪	MP38-CSL	2	9.6	880.83	882	S2	2					1.2	0	16.88	17.77			B1-D2-P55	
12881	B1-D2-P55	2021/3/20	5WW		FCP-II注聚剖面测井仪	MP38-CSL	7	9.6	893.96	896.2	S2	7-8					2.2	0	35.38	37.23			B1-D2-P55	
12882	B1-D2-P55	2021/3/20	5WW	S27-8	FCP-II注聚剖面测井仪	MP38-CSL	6	9.6	892	893.96	S2	7-8					2	0	10.56	11.12			B1-D2-P55	
12883	B1-D2-P55	2021/3/20	5WW	S25+6～S27-8	FCP-II注聚剖面测井仪	MP38-CSL	5	9.6	891.7	892	S2	5+6	2				0.3	0.3	7.51	7.91			B1-D2-P55	
12884	B1-D2-P55	2021/3/20	5WW		FCP-II注聚剖面测井仪	MP38-CSL	4	9.6	883.63	884.5	S2	2-3					0.9	0	6.37	6.71			B1-D2-P55	
654	B1-D2-P56	2002/4/27	502	P11			1	8.24	962.6	963.6	P1	1					1	0.4	0.54	8.42	0		B1-D2-P56	
655	B1-D2-P56	2002/4/27	502	P12			2	8.24	965.1	970.9	P1	2					5.8	5.2	5.86	91.58	0		B1-D2-P56	
659	B1-D2-P56	2003/10/14	5WW	S212-13			3	6.2	914.02	916.9	S2	12-13					2.9	0	106	96.36	0		B1-D2-P56	
661	B1-D2-P56	2003/10/14	5WW	S33			6	6.2	934.2	935.49	S3	3					1.3	3.4	4	3.64	0		B1-D2-P56	
2029	B1-D2-P56	2005/10/25	5WW	S210			1	9.8	905.1	907.9	S2	10					2.8	2.8	39.8	26.6	0		B1-D2-P56	
2030	B1-D2-P56	2005/10/25	5WW	S212-13			2	9.8	912.3	916.9	S2	12-13					4.6	3.6	89.9	60.1	0		B1-D2-P56	
2032	B1-D2-P56	2005/10/25	5WW	S33			5	9.8	934.2	938	S3	3					3.8	3.4	20	13.3	0		B1-D2-P56	
3455	B1-D2-P56	2007/3/31	5WW	S212-13			1	10.7	912.3	914							1.7	0	35	29.47	0		B1-D2-P56	
3456	B1-D2-P56	2007/3/31	5WW				2	10.7	914	916.9							2.9	0	84	70.53	0		B1-D2-P56	
3457	B1-D2-P56	2007/5/7	5WW	S212-13	1		1	11.03	912.3	916.9							4.6	0	120	100	0		B1-D2-P56	
4044	B1-D2-P56	2008/3/29	5WW	S210			1	10	905.1	907.9							2.8	3.6	29	24.51	0		B1-D2-P56	
4045	B1-D2-P56	2008/3/29	5WW	S33			3	10	934.2	938							3.8	0.5	56	47.28	0		B1-D2-P56	
4046	B1-D2-P56	2008/3/29	5WW	S212-13			2	10	912.3	916.9							4.6	0	33	28.2	0		B1-D2-P56	
6586	B1-D2-P56	2011/8/5	502	S210	五参数组合测井仪	MP38-125E	1	11.4	905.1	906.2							1.1	0	18.06	13.38			B1-D2-P56	
6587	B1-D2-P56	2011/8/5	502	S210	五参数组合测井仪	MP38-125E	2	11.4	906.2	907.9							1.7	0	43.81	32.45			B1-D2-P56	
6588	B1-D2-P56	2011/8/5	502	S212-13	五参数组合测井仪	MP38-125E	3	11.4	912.3	913.58							1.3	0	20.06	14.86			B1-D2-P56	
6589	B1-D2-P56	2011/8/5	502	S212-13	五参数组合测井仪	MP38-125E	4	11.4	913.58	915.43							1.9	0	13.76	10.19			B1-D2-P56	
6590	B1-D2-P56	2011/8/5	502	S212-13	五参数组合测井仪	MP38-125E	5	11.4	915.43	916.9							1.5	0	5.26	3.9			B1-D2-P56	
6591	B1-D2-P56	2011/8/5	502	S2*14	五参数组合测井仪	MP38-125E	6	11.4	918.7	919.2	S2	*14					0.5	0	17.64	13.07			B1-D2-P56	
6592	B1-D2-P56	2011/8/5	502	S214	五参数组合测井仪	MP38-125E	7	11.4	919.8	920.3	S2	14					0.5	0.5	16.42	12.16			B1-D2-P56	
8618	B1-D2-P56	2015/11/19	5WW		FCP-II注聚剖面测井仪	SD-CYLG-I	3	8.8	877.93	881.23	S2	1-3					3.3	0	11	14.28			B1-D2-P56	
8619	B1-D2-P56	2015/11/19	5WW		FCP-II注聚剖面测井仪	SD-CYLG-I	4	8.8	881.23	882.6	S2	1-3					1.4	0	13.34	17.32			B1-D2-P56	
8620	B1-D2-P56	2015/11/19	5WW		FCP-II注聚剖面测井仪	SD-CYLG-I	5	8.8	882.6	883.5	S2	1-3					0.9	0	9.6	12.47			B1-D2-P56	
8621	B1-D2-P56	2015/11/19	5WW		FCP-II注聚剖面测井仪	SD-CYLG-I	6	8.8	883.5	885.55	S2	1-3					2.1	0	19.59	25.45			B1-D2-P56	
8625	B1-D2-P56	2015/11/19	5WW	S28	FCP-II注聚剖面测井仪	SD-CYLG-I	8	8.8	897.8	898.1	S2	8					0.3	0	3.37	4.38			B1-D2-P56	
8626	B1-D2-P56	2015/11/19	5WW	S28	FCP-II注聚剖面测井仪	SD-CYLG-I	9	8.8	898.5	899	S2	8					0.5	0.5	3.36	4.36			B1-D2-P56	
8627	B1-D2-P56	2015/11/19	5WW	S210	FCP-II注聚剖面测井仪	SD-CYLG-I	10	8.8	905.1	906.1	S2	10					1	0	10.41	13.52			B1-D2-P56	
8628	B1-D2-P56	2015/11/19	5WW		FCP-II注聚剖面测井仪	SD-CYLG-I	11	8.8	906.1	907.9	S2	10					1.8	0	6.33	8.22			B1-D2-P56	
9116	B1-D2-P56	2015/7/30	502	S21-3			1	8.4	876.2	886.2	S2	1-3					10	8.9	88.91	88.91			B1-D2-P56	
9117	B1-D2-P56	2015/7/30	502	S28			2	8.4	898.5	899	S2	8					0.5	0.5	1.28	1.28			B1-D2-P56	
9118	B1-D2-P56	2015/7/30	502	S28			3	8.4	900.4	901.6	S2	8					1.2	1.2	9.81	9.81			B1-D2-P56	
10368	B1-D2-P56	2016/3/31	5WW	S21-3	FCP-II注聚剖面测井仪	SD-CYLG-I	1	10	876.2	881.07	S2	1-3					4.9	0	8.86	9.74			B1-D2-P56	
10369	B1-D2-P56	2016/3/31	5WW		FCP-II注聚剖面测井仪	SD-CYLG-I	2	10	881.07	882.92	S2	1-3					1.9	0	35.85	39.4			B1-D2-P56	
10370	B1-D2-P56	2016/3/31	5WW		FCP-II注聚剖面测井仪	SD-CYLG-I	3	10	882.92	884.14	S2	1-3					1.2	0	7.71	8.47			B1-D2-P56	
10371	B1-D2-P56	2016/3/31	5WW		FCP-II注聚剖面测井仪	SD-CYLG-I	4	10	884.14	886.2	S2	1-3					2.1	0	5.36	5.89			B1-D2-P56	
10372	B1-D2-P56	2016/3/31	5WW	S28	FCP-II注聚剖面测井仪	SD-CYLG-I	5	10	897.8	898.1	S2	8					0.3	0	7.03	7.72			B1-D2-P56	
10373	B1-D2-P56	2016/3/31	5WW	S28	FCP-II注聚剖面测井仪	SD-CYLG-I	6	10	898.5	899	S2	8					0.5	0.5	8.73	9.59			B1-D2-P56	
10374	B1-D2-P56	2016/3/31	5WW	S28	FCP-II注聚剖面测井仪	SD-CYLG-I	7	10	900.4	901.6	S2	8					1.2	1.2	17.46	19.19			B1-D2-P56	
